date,ano,mes,distrito,tipo_salida,salidas
2022-04-01,2022,04,CHAMARTIN,salvamentos_y_rescates,20
2022-04-01,2022,04,CHAMARTIN,danos_por_agua,7
2022-04-01,2022,04,CHAMARTIN,incidentes_diversos,18
2022-04-01,2022,04,CHAMARTIN,salidas_sin_intervencion,17
2022-04-01,2022,04,CHAMARTIN,servicios_varios,9
2022-04-01,2022,04,TETUAN,fuegos,11
2022-04-01,2022,04,TETUAN,danos_en_construccion,15
2022-04-01,2022,04,TETUAN,salvamentos_y_rescates,35
2022-04-01,2022,04,TETUAN,danos_por_agua,15
2022-04-01,2022,04,TETUAN,incidentes_diversos,17
2022-04-01,2022,04,TETUAN,salidas_sin_intervencion,19
2022-04-01,2022,04,TETUAN,servicios_varios,4
2022-04-01,2022,04,CHAMBERI,fuegos,13
2022-04-01,2022,04,CHAMBERI,danos_en_construccion,13
2022-04-01,2022,04,CHAMBERI,salvamentos_y_rescates,31
2022-04-01,2022,04,CHAMBERI,danos_por_agua,13
2022-04-01,2022,04,CHAMBERI,incidentes_diversos,11
2022-04-01,2022,04,CHAMBERI,salidas_sin_intervencion,15
2022-04-01,2022,04,CHAMBERI,servicios_varios,1
2022-04-01,2022,04,FUENCARRAL,fuegos,17
2022-04-01,2022,04,FUENCARRAL,danos_en_construccion,7
2022-04-01,2022,04,FUENCARRAL,salvamentos_y_rescates,23
2022-04-01,2022,04,FUENCARRAL,danos_por_agua,6
2022-04-01,2022,04,FUENCARRAL,incidentes_diversos,24
2022-04-01,2022,04,FUENCARRAL,salidas_sin_intervencion,25
2022-04-01,2022,04,FUENCARRAL,servicios_varios,5
2022-04-01,2022,04,MONCLOA,fuegos,15
2022-04-01,2022,04,MONCLOA,danos_en_construccion,7
2022-04-01,2022,04,MONCLOA,salvamentos_y_rescates,19
2022-04-01,2022,04,MONCLOA,danos_por_agua,2
2022-04-01,2022,04,MONCLOA,incidentes_diversos,28
2022-04-01,2022,04,MONCLOA,salidas_sin_intervencion,12
2022-04-01,2022,04,MONCLOA,servicios_varios,6
2022-04-01,2022,04,LATINA,fuegos,6
2022-04-01,2022,04,LATINA,danos_en_construccion,9
2022-04-01,2022,04,LATINA,salvamentos_y_rescates,35
2022-04-01,2022,04,LATINA,danos_por_agua,10
2022-04-01,2022,04,LATINA,incidentes_diversos,10
2022-04-01,2022,04,LATINA,salidas_sin_intervencion,21
2022-04-01,2022,04,LATINA,servicios_varios,13
2022-04-01,2022,04,CARABANCHEL,fuegos,27
2022-04-01,2022,04,CARABANCHEL,danos_en_construccion,7
2022-04-01,2022,04,CARABANCHEL,salvamentos_y_rescates,44
2022-04-01,2022,04,CARABANCHEL,danos_por_agua,13
2022-04-01,2022,04,CARABANCHEL,incidentes_diversos,15
2022-04-01,2022,04,CARABANCHEL,salidas_sin_intervencion,27
2022-04-01,2022,04,CARABANCHEL,servicios_varios,1
2022-04-01,2022,04,USERA,fuegos,18
2022-04-01,2022,04,USERA,danos_en_construccion,5
2022-04-01,2022,04,USERA,salvamentos_y_rescates,18
2022-04-01,2022,04,USERA,danos_por_agua,4
2022-04-01,2022,04,USERA,incidentes_diversos,8
2022-04-01,2022,04,USERA,salidas_sin_intervencion,23
2022-04-01,2022,04,USERA,servicios_varios,2
2022-04-01,2022,04,PUENTE VALLECAS,fuegos,19
2022-04-01,2022,04,PUENTE VALLECAS,danos_en_construccion,7
2022-04-01,2022,04,PUENTE VALLECAS,salvamentos_y_rescates,26
2022-04-01,2022,04,PUENTE VALLECAS,danos_por_agua,13
2022-04-01,2022,04,PUENTE VALLECAS,incidentes_diversos,21
2022-04-01,2022,04,PUENTE VALLECAS,salidas_sin_intervencion,16
2022-04-01,2022,04,PUENTE VALLECAS,servicios_varios,6
2022-04-01,2022,04,MORATALAZ,fuegos,4
2022-04-01,2022,04,MORATALAZ,danos_en_construccion,1
2022-04-01,2022,04,MORATALAZ,salvamentos_y_rescates,9
2022-04-01,2022,04,MORATALAZ,danos_por_agua,5
2022-04-01,2022,04,MORATALAZ,incidentes_diversos,7
2022-04-01,2022,04,MORATALAZ,salidas_sin_intervencion,5
2022-04-01,2022,04,MORATALAZ,servicios_varios,1
2022-04-01,2022,04,CIUDAD LINEAL,fuegos,16
2022-04-01,2022,04,CIUDAD LINEAL,danos_en_construccion,9
2022-04-01,2022,04,CIUDAD LINEAL,salvamentos_y_rescates,28
2022-04-01,2022,04,CIUDAD LINEAL,danos_por_agua,7
2022-04-01,2022,04,CIUDAD LINEAL,incidentes_diversos,17
2022-04-01,2022,04,CIUDAD LINEAL,salidas_sin_intervencion,16
2022-04-01,2022,04,CIUDAD LINEAL,servicios_varios,2
2022-04-01,2022,04,HORTALEZA,fuegos,11
2022-04-01,2022,04,HORTALEZA,danos_en_construccion,3
2022-04-01,2022,04,HORTALEZA,salvamentos_y_rescates,19
2022-04-01,2022,04,HORTALEZA,danos_por_agua,8
2022-04-01,2022,04,HORTALEZA,incidentes_diversos,25
2022-04-01,2022,04,HORTALEZA,salidas_sin_intervencion,17
2022-04-01,2022,04,HORTALEZA,servicios_varios,0
2022-04-01,2022,04,VILLAVERDE,fuegos,19
2022-04-01,2022,04,VILLAVERDE,danos_en_construccion,3
2022-04-01,2022,04,VILLAVERDE,salvamentos_y_rescates,24
2022-04-01,2022,04,VILLAVERDE,danos_por_agua,10
2022-04-01,2022,04,VILLAVERDE,incidentes_diversos,9
2022-04-01,2022,04,VILLAVERDE,salidas_sin_intervencion,14
2022-04-01,2022,04,VILLAVERDE,servicios_varios,4
2022-04-01,2022,04,VILLA DE VALLECAS,fuegos,9
2022-04-01,2022,04,VILLA DE VALLECAS,danos_en_construccion,4
2022-04-01,2022,04,VILLA DE VALLECAS,salvamentos_y_rescates,10
2022-04-01,2022,04,VILLA DE VALLECAS,danos_por_agua,3
2022-04-01,2022,04,VILLA DE VALLECAS,incidentes_diversos,12
2022-04-01,2022,04,VILLA DE VALLECAS,salidas_sin_intervencion,6
2022-04-01,2022,04,VILLA DE VALLECAS,servicios_varios,0
2022-04-01,2022,04,VICALVARO,fuegos,8
2022-04-01,2022,04,VICALVARO,danos_en_construccion,0
2022-04-01,2022,04,VICALVARO,salvamentos_y_rescates,9
2022-04-01,2022,04,VICALVARO,danos_por_agua,5
2022-04-01,2022,04,VICALVARO,incidentes_diversos,3
2022-04-01,2022,04,VICALVARO,salidas_sin_intervencion,7
2022-04-01,2022,04,VICALVARO,servicios_varios,3
2022-04-01,2022,04,SAN BLAS,fuegos,14
2022-04-01,2022,04,SAN BLAS,danos_en_construccion,4
2022-04-01,2022,04,SAN BLAS,salvamentos_y_rescates,18
2022-04-01,2022,04,SAN BLAS,danos_por_agua,1
2022-04-01,2022,04,SAN BLAS,incidentes_diversos,18
2022-04-01,2022,04,SAN BLAS,salidas_sin_intervencion,8
2022-04-01,2022,04,SAN BLAS,servicios_varios,9
2022-04-01,2022,04,BARAJAS,fuegos,4
2022-04-01,2022,04,BARAJAS,danos_en_construccion,0
2022-04-01,2022,04,BARAJAS,salvamentos_y_rescates,3
2022-04-01,2022,04,BARAJAS,danos_por_agua,1
2022-04-01,2022,04,BARAJAS,incidentes_diversos,2
2022-04-01,2022,04,BARAJAS,salidas_sin_intervencion,5
2022-04-01,2022,04,BARAJAS,servicios_varios,2
2022-04-01,2022,04,FUERA TERMINO MUNICIPAL,fuegos,0
2022-04-01,2022,04,FUERA TERMINO MUNICIPAL,danos_en_construccion,0
2022-04-01,2022,04,FUERA TERMINO MUNICIPAL,salvamentos_y_rescates,0
2022-04-01,2022,04,FUERA TERMINO MUNICIPAL,danos_por_agua,0
2022-04-01,2022,04,FUERA TERMINO MUNICIPAL,incidentes_diversos,0
2022-04-01,2022,04,FUERA TERMINO MUNICIPAL,salidas_sin_intervencion,1
2022-04-01,2022,04,FUERA TERMINO MUNICIPAL,servicios_varios,0
2022-03-01,2022,03,CENTRO,fuegos,36
2022-03-01,2022,03,CENTRO,danos_en_construccion,23
2022-03-01,2022,03,CENTRO,salvamentos_y_rescates,68
2022-03-01,2022,03,CENTRO,danos_por_agua,16
2022-03-01,2022,03,CENTRO,incidentes_diversos,16
2022-03-01,2022,03,CENTRO,salidas_sin_intervencion,51
2022-03-01,2022,03,CENTRO,servicios_varios,9
2022-03-01,2022,03,ARGANZUELA,fuegos,14
2022-03-01,2022,03,ARGANZUELA,danos_en_construccion,3
2022-03-01,2022,03,ARGANZUELA,salvamentos_y_rescates,22
2022-03-01,2022,03,ARGANZUELA,danos_por_agua,9
2022-03-01,2022,03,ARGANZUELA,incidentes_diversos,19
2022-03-01,2022,03,ARGANZUELA,salidas_sin_intervencion,11
2022-03-01,2022,03,ARGANZUELA,servicios_varios,5
2022-03-01,2022,03,RETIRO,fuegos,8
2022-03-01,2022,03,RETIRO,danos_en_construccion,8
2022-03-01,2022,03,RETIRO,salvamentos_y_rescates,19
2022-03-01,2022,03,RETIRO,danos_por_agua,7
2022-03-01,2022,03,RETIRO,incidentes_diversos,4
2022-03-01,2022,03,RETIRO,salidas_sin_intervencion,7
2022-03-01,2022,03,RETIRO,servicios_varios,2
2022-03-01,2022,03,SALAMANCA,fuegos,17
2022-03-01,2022,03,SALAMANCA,danos_en_construccion,11
2022-03-01,2022,03,SALAMANCA,salvamentos_y_rescates,22
2022-03-01,2022,03,SALAMANCA,danos_por_agua,8
2022-03-01,2022,03,SALAMANCA,incidentes_diversos,10
2022-03-01,2022,03,SALAMANCA,salidas_sin_intervencion,15
2022-03-01,2022,03,SALAMANCA,servicios_varios,8
2022-03-01,2022,03,CHAMARTIN,fuegos,14
2022-03-01,2022,03,CHAMARTIN,danos_en_construccion,5
2022-03-01,2022,03,CHAMARTIN,salvamentos_y_rescates,20
2022-03-01,2022,03,CHAMARTIN,danos_por_agua,7
2022-03-01,2022,03,CHAMARTIN,incidentes_diversos,11
2022-03-01,2022,03,CHAMARTIN,salidas_sin_intervencion,15
2022-03-01,2022,03,CHAMARTIN,servicios_varios,7
2022-03-01,2022,03,TETUAN,fuegos,12
2022-03-01,2022,03,TETUAN,danos_en_construccion,9
2022-03-01,2022,03,TETUAN,salvamentos_y_rescates,35
2022-03-01,2022,03,TETUAN,danos_por_agua,9
2022-03-01,2022,03,TETUAN,incidentes_diversos,7
2022-03-01,2022,03,TETUAN,salidas_sin_intervencion,16
2022-03-01,2022,03,TETUAN,servicios_varios,1
2022-03-01,2022,03,CHAMBERI,fuegos,11
2022-03-01,2022,03,CHAMBERI,danos_en_construccion,7
2022-03-01,2022,03,CHAMBERI,salvamentos_y_rescates,26
2022-03-01,2022,03,CHAMBERI,danos_por_agua,6
2022-03-01,2022,03,CHAMBERI,incidentes_diversos,15
2022-03-01,2022,03,CHAMBERI,salidas_sin_intervencion,17
2022-03-01,2022,03,CHAMBERI,servicios_varios,0
2022-03-01,2022,03,FUENCARRAL,fuegos,14
2022-03-01,2022,03,FUENCARRAL,danos_en_construccion,2
2022-03-01,2022,03,FUENCARRAL,salvamentos_y_rescates,20
2022-03-01,2022,03,FUENCARRAL,danos_por_agua,12
2022-03-01,2022,03,FUENCARRAL,incidentes_diversos,17
2022-03-01,2022,03,FUENCARRAL,salidas_sin_intervencion,22
2022-03-01,2022,03,FUENCARRAL,servicios_varios,4
2022-03-01,2022,03,MONCLOA,fuegos,8
2022-03-01,2022,03,MONCLOA,danos_en_construccion,7
2022-03-01,2022,03,MONCLOA,salvamentos_y_rescates,26
2022-03-01,2022,03,MONCLOA,danos_por_agua,8
2022-03-01,2022,03,MONCLOA,incidentes_diversos,14
2022-03-01,2022,03,MONCLOA,salidas_sin_intervencion,18
2022-03-01,2022,03,MONCLOA,servicios_varios,3
2022-03-01,2022,03,LATINA,fuegos,13
2022-03-01,2022,03,LATINA,danos_en_construccion,5
2022-03-01,2022,03,LATINA,salvamentos_y_rescates,32
2022-03-01,2022,03,LATINA,danos_por_agua,6
2022-03-01,2022,03,LATINA,incidentes_diversos,11
2022-03-01,2022,03,LATINA,salidas_sin_intervencion,21
2022-03-01,2022,03,LATINA,servicios_varios,7
2022-03-01,2022,03,CARABANCHEL,fuegos,13
2022-03-01,2022,03,CARABANCHEL,danos_en_construccion,8
2022-03-01,2022,03,CARABANCHEL,salvamentos_y_rescates,43
2022-03-01,2022,03,CARABANCHEL,danos_por_agua,6
2022-03-01,2022,03,CARABANCHEL,incidentes_diversos,15
2022-03-01,2022,03,CARABANCHEL,salidas_sin_intervencion,22
2022-03-01,2022,03,CARABANCHEL,servicios_varios,6
2022-03-01,2022,03,USERA,fuegos,6
2022-03-01,2022,03,USERA,danos_en_construccion,3
2022-03-01,2022,03,USERA,salvamentos_y_rescates,22
2022-03-01,2022,03,USERA,danos_por_agua,5
2022-03-01,2022,03,USERA,incidentes_diversos,11
2022-03-01,2022,03,USERA,salidas_sin_intervencion,23
2022-03-01,2022,03,USERA,servicios_varios,2
2022-03-01,2022,03,PUENTE VALLECAS,fuegos,23
2022-03-01,2022,03,PUENTE VALLECAS,danos_en_construccion,7
2022-03-01,2022,03,PUENTE VALLECAS,salvamentos_y_rescates,32
2022-03-01,2022,03,PUENTE VALLECAS,danos_por_agua,12
2022-03-01,2022,03,PUENTE VALLECAS,incidentes_diversos,15
2022-03-01,2022,03,PUENTE VALLECAS,salidas_sin_intervencion,17
2022-03-01,2022,03,PUENTE VALLECAS,servicios_varios,3
2022-03-01,2022,03,MORATALAZ,fuegos,11
2022-03-01,2022,03,MORATALAZ,danos_en_construccion,0
2022-03-01,2022,03,MORATALAZ,salvamentos_y_rescates,15
2022-03-01,2022,03,MORATALAZ,danos_por_agua,4
2022-03-01,2022,03,MORATALAZ,incidentes_diversos,3
2022-03-01,2022,03,MORATALAZ,salidas_sin_intervencion,7
2022-03-01,2022,03,MORATALAZ,servicios_varios,0
2022-03-01,2022,03,CIUDAD LINEAL,fuegos,12
2022-03-01,2022,03,CIUDAD LINEAL,danos_en_construccion,2
2022-03-01,2022,03,CIUDAD LINEAL,salvamentos_y_rescates,20
2022-03-01,2022,03,CIUDAD LINEAL,danos_por_agua,5
2022-03-01,2022,03,CIUDAD LINEAL,incidentes_diversos,8
2022-03-01,2022,03,CIUDAD LINEAL,salidas_sin_intervencion,12
2022-03-01,2022,03,CIUDAD LINEAL,servicios_varios,1
2022-03-01,2022,03,HORTALEZA,fuegos,14
2022-03-01,2022,03,HORTALEZA,danos_en_construccion,7
2022-03-01,2022,03,HORTALEZA,salvamentos_y_rescates,14
2022-03-01,2022,03,HORTALEZA,danos_por_agua,5
2022-03-01,2022,03,HORTALEZA,incidentes_diversos,8
2022-03-01,2022,03,HORTALEZA,salidas_sin_intervencion,16
2022-03-01,2022,03,HORTALEZA,servicios_varios,5
2022-03-01,2022,03,VILLAVERDE,fuegos,31
2022-03-01,2022,03,VILLAVERDE,danos_en_construccion,3
2022-03-01,2022,03,VILLAVERDE,salvamentos_y_rescates,22
2022-03-01,2022,03,VILLAVERDE,danos_por_agua,11
2022-03-01,2022,03,VILLAVERDE,incidentes_diversos,9
2022-03-01,2022,03,VILLAVERDE,salidas_sin_intervencion,18
2022-03-01,2022,03,VILLAVERDE,servicios_varios,3
2022-03-01,2022,03,VILLA DE VALLECAS,fuegos,18
2022-03-01,2022,03,VILLA DE VALLECAS,danos_en_construccion,2
2022-03-01,2022,03,VILLA DE VALLECAS,salvamentos_y_rescates,12
2022-03-01,2022,03,VILLA DE VALLECAS,danos_por_agua,3
2022-03-01,2022,03,VILLA DE VALLECAS,incidentes_diversos,3
2022-03-01,2022,03,VILLA DE VALLECAS,salidas_sin_intervencion,12
2022-03-01,2022,03,VILLA DE VALLECAS,servicios_varios,1
2022-03-01,2022,03,VICALVARO,fuegos,12
2022-03-01,2022,03,VICALVARO,danos_en_construccion,1
2022-03-01,2022,03,VICALVARO,salvamentos_y_rescates,8
2022-03-01,2022,03,VICALVARO,danos_por_agua,2
2022-03-01,2022,03,VICALVARO,incidentes_diversos,1
2022-03-01,2022,03,VICALVARO,salidas_sin_intervencion,5
2022-03-01,2022,03,VICALVARO,servicios_varios,0
2022-03-01,2022,03,SAN BLAS,fuegos,10
2022-03-01,2022,03,SAN BLAS,danos_en_construccion,3
2022-03-01,2022,03,SAN BLAS,salvamentos_y_rescates,19
2022-03-01,2022,03,SAN BLAS,danos_por_agua,6
2022-03-01,2022,03,SAN BLAS,incidentes_diversos,15
2022-03-01,2022,03,SAN BLAS,salidas_sin_intervencion,14
2022-03-01,2022,03,SAN BLAS,servicios_varios,2
2022-03-01,2022,03,BARAJAS,fuegos,4
2022-03-01,2022,03,BARAJAS,danos_en_construccion,0
2022-03-01,2022,03,BARAJAS,salvamentos_y_rescates,8
2022-03-01,2022,03,BARAJAS,danos_por_agua,1
2022-03-01,2022,03,BARAJAS,incidentes_diversos,3
2022-03-01,2022,03,BARAJAS,salidas_sin_intervencion,6
2022-03-01,2022,03,BARAJAS,servicios_varios,1
2022-03-01,2022,03,FUERA TERMINO MUNICIPAL,fuegos,2
2022-03-01,2022,03,FUERA TERMINO MUNICIPAL,danos_en_construccion,0
2022-03-01,2022,03,FUERA TERMINO MUNICIPAL,salvamentos_y_rescates,1
2022-03-01,2022,03,FUERA TERMINO MUNICIPAL,danos_por_agua,0
2022-03-01,2022,03,FUERA TERMINO MUNICIPAL,incidentes_diversos,0
2022-03-01,2022,03,FUERA TERMINO MUNICIPAL,salidas_sin_intervencion,1
2022-03-01,2022,03,FUERA TERMINO MUNICIPAL,servicios_varios,0
2022-01-01,2022,01,CENTRO,fuegos,9
2022-01-01,2022,01,CENTRO,danos_en_construccion,6
2022-01-01,2022,01,CENTRO,salvamentos_y_rescates,21
2022-01-01,2022,01,CENTRO,danos_por_agua,9
2022-01-01,2022,01,CENTRO,incidentes_diversos,8
2022-01-01,2022,01,CENTRO,salidas_sin_intervencion,15
2022-01-01,2022,01,CENTRO,servicios_varios,2
2022-01-01,2022,01,ARGANZUELA,fuegos,8
2022-01-01,2022,01,ARGANZUELA,danos_en_construccion,1
2022-01-01,2022,01,ARGANZUELA,salvamentos_y_rescates,5
2022-01-01,2022,01,ARGANZUELA,danos_por_agua,8
2022-01-01,2022,01,ARGANZUELA,incidentes_diversos,6
2022-01-01,2022,01,ARGANZUELA,salidas_sin_intervencion,5
2022-01-01,2022,01,ARGANZUELA,servicios_varios,0
2022-01-01,2022,01,RETIRO,fuegos,2
2022-01-01,2022,01,RETIRO,danos_en_construccion,0
2022-01-01,2022,01,RETIRO,salvamentos_y_rescates,4
2022-01-01,2022,01,RETIRO,danos_por_agua,3
2022-01-01,2022,01,RETIRO,incidentes_diversos,3
2022-01-01,2022,01,RETIRO,salidas_sin_intervencion,0
2022-01-01,2022,01,RETIRO,servicios_varios,2
2022-01-01,2022,01,SALAMANCA,fuegos,3
2022-01-01,2022,01,SALAMANCA,danos_en_construccion,3
2022-01-01,2022,01,SALAMANCA,salvamentos_y_rescates,16
2022-01-01,2022,01,SALAMANCA,danos_por_agua,4
2022-01-01,2022,01,SALAMANCA,incidentes_diversos,5
2022-01-01,2022,01,SALAMANCA,salidas_sin_intervencion,8
2022-01-01,2022,01,SALAMANCA,servicios_varios,2
2022-01-01,2022,01,CHAMARTIN,fuegos,7
2022-01-01,2022,01,CHAMARTIN,danos_en_construccion,1
2022-01-01,2022,01,CHAMARTIN,salvamentos_y_rescates,11
2022-01-01,2022,01,CHAMARTIN,danos_por_agua,3
2022-01-01,2022,01,CHAMARTIN,incidentes_diversos,1
2022-01-01,2022,01,CHAMARTIN,salidas_sin_intervencion,5
2022-01-01,2022,01,CHAMARTIN,servicios_varios,1
2022-01-01,2022,01,TETUAN,fuegos,6
2022-01-01,2022,01,TETUAN,danos_en_construccion,2
2022-01-01,2022,01,TETUAN,salvamentos_y_rescates,12
2022-01-01,2022,01,TETUAN,danos_por_agua,6
2022-01-01,2022,01,TETUAN,incidentes_diversos,4
2022-01-01,2022,01,TETUAN,salidas_sin_intervencion,7
2022-01-01,2022,01,TETUAN,servicios_varios,0
2022-01-01,2022,01,CHAMBERI,fuegos,8
2022-01-01,2022,01,CHAMBERI,danos_en_construccion,4
2022-01-01,2022,01,CHAMBERI,salvamentos_y_rescates,10
2022-01-01,2022,01,CHAMBERI,danos_por_agua,2
2022-01-01,2022,01,CHAMBERI,incidentes_diversos,6
2022-01-01,2022,01,CHAMBERI,salidas_sin_intervencion,7
2022-01-01,2022,01,CHAMBERI,servicios_varios,0
2022-01-01,2022,01,FUENCARRAL,fuegos,11
2022-01-01,2022,01,FUENCARRAL,danos_en_construccion,0
2022-01-01,2022,01,FUENCARRAL,salvamentos_y_rescates,17
2022-01-01,2022,01,FUENCARRAL,danos_por_agua,3
2022-01-01,2022,01,FUENCARRAL,incidentes_diversos,7
2022-01-01,2022,01,FUENCARRAL,salidas_sin_intervencion,6
2022-01-01,2022,01,FUENCARRAL,servicios_varios,2
2022-01-01,2022,01,MONCLOA,fuegos,6
2022-01-01,2022,01,MONCLOA,danos_en_construccion,2
2022-01-01,2022,01,MONCLOA,salvamentos_y_rescates,4
2022-01-01,2022,01,MONCLOA,danos_por_agua,0
2022-01-01,2022,01,MONCLOA,incidentes_diversos,3
2022-01-01,2022,01,MONCLOA,salidas_sin_intervencion,7
2022-01-01,2022,01,MONCLOA,servicios_varios,1
2022-01-01,2022,01,LATINA,fuegos,9
2022-01-01,2022,01,LATINA,danos_en_construccion,2
2022-01-01,2022,01,LATINA,salvamentos_y_rescates,17
2022-01-01,2022,01,LATINA,danos_por_agua,4
2022-01-01,2022,01,LATINA,incidentes_diversos,9
2022-01-01,2022,01,LATINA,salidas_sin_intervencion,4
2022-01-01,2022,01,LATINA,servicios_varios,2
2022-01-01,2022,01,CARABANCHEL,fuegos,7
2022-01-01,2022,01,CARABANCHEL,danos_en_construccion,2
2022-01-01,2022,01,CARABANCHEL,salvamentos_y_rescates,10
2022-01-01,2022,01,CARABANCHEL,danos_por_agua,4
2022-01-01,2022,01,CARABANCHEL,incidentes_diversos,2
2022-01-01,2022,01,CARABANCHEL,salidas_sin_intervencion,12
2022-01-01,2022,01,CARABANCHEL,servicios_varios,1
2022-01-01,2022,01,USERA,fuegos,9
2022-01-01,2022,01,USERA,danos_en_construccion,2
2022-01-01,2022,01,USERA,salvamentos_y_rescates,6
2022-01-01,2022,01,USERA,danos_por_agua,3
2022-01-01,2022,01,USERA,incidentes_diversos,4
2022-01-01,2022,01,USERA,salidas_sin_intervencion,10
2022-01-01,2022,01,USERA,servicios_varios,1
2022-01-01,2022,01,PUENTE VALLECAS,fuegos,17
2022-01-01,2022,01,PUENTE VALLECAS,danos_en_construccion,3
2022-01-01,2022,01,PUENTE VALLECAS,salvamentos_y_rescates,18
2022-01-01,2022,01,PUENTE VALLECAS,danos_por_agua,7
2022-01-01,2022,01,PUENTE VALLECAS,incidentes_diversos,4
2022-01-01,2022,01,PUENTE VALLECAS,salidas_sin_intervencion,10
2022-01-01,2022,01,PUENTE VALLECAS,servicios_varios,1
2022-01-01,2022,01,MORATALAZ,fuegos,3
2022-01-01,2022,01,MORATALAZ,danos_en_construccion,0
2022-01-01,2022,01,MORATALAZ,salvamentos_y_rescates,8
2022-01-01,2022,01,MORATALAZ,danos_por_agua,0
2022-01-01,2022,01,MORATALAZ,incidentes_diversos,3
2022-01-01,2022,01,MORATALAZ,salidas_sin_intervencion,7
2022-01-01,2022,01,MORATALAZ,servicios_varios,0
2022-01-01,2022,01,CIUDAD LINEAL,fuegos,7
2022-01-01,2022,01,CIUDAD LINEAL,danos_en_construccion,2
2022-01-01,2022,01,CIUDAD LINEAL,salvamentos_y_rescates,25
2022-01-01,2022,01,CIUDAD LINEAL,danos_por_agua,4
2022-01-01,2022,01,CIUDAD LINEAL,incidentes_diversos,4
2022-01-01,2022,01,CIUDAD LINEAL,salidas_sin_intervencion,8
2022-01-01,2022,01,CIUDAD LINEAL,servicios_varios,0
2022-01-01,2022,01,HORTALEZA,fuegos,8
2022-01-01,2022,01,HORTALEZA,danos_en_construccion,1
2022-01-01,2022,01,HORTALEZA,salvamentos_y_rescates,7
2022-01-01,2022,01,HORTALEZA,danos_por_agua,0
2022-01-01,2022,01,HORTALEZA,incidentes_diversos,4
2022-01-01,2022,01,HORTALEZA,salidas_sin_intervencion,5
2022-01-01,2022,01,HORTALEZA,servicios_varios,1
2022-01-01,2022,01,VILLAVERDE,fuegos,11
2022-01-01,2022,01,VILLAVERDE,danos_en_construccion,2
2022-01-01,2022,01,VILLAVERDE,salvamentos_y_rescates,9
2022-01-01,2022,01,VILLAVERDE,danos_por_agua,6
2022-01-01,2022,01,VILLAVERDE,incidentes_diversos,3
2022-01-01,2022,01,VILLAVERDE,salidas_sin_intervencion,7
2022-01-01,2022,01,VILLAVERDE,servicios_varios,1
2022-01-01,2022,01,VILLA DE VALLECAS,fuegos,10
2022-01-01,2022,01,VILLA DE VALLECAS,danos_en_construccion,1
2022-01-01,2022,01,VILLA DE VALLECAS,salvamentos_y_rescates,9
2022-01-01,2022,01,VILLA DE VALLECAS,danos_por_agua,3
2022-01-01,2022,01,VILLA DE VALLECAS,incidentes_diversos,3
2022-01-01,2022,01,VILLA DE VALLECAS,salidas_sin_intervencion,7
2022-01-01,2022,01,VILLA DE VALLECAS,servicios_varios,0
2022-01-01,2022,01,VICALVARO,fuegos,7
2022-01-01,2022,01,VICALVARO,danos_en_construccion,0
2022-01-01,2022,01,VICALVARO,salvamentos_y_rescates,7
2022-01-01,2022,01,VICALVARO,danos_por_agua,0
2022-01-01,2022,01,VICALVARO,incidentes_diversos,2
2022-01-01,2022,01,VICALVARO,salidas_sin_intervencion,0
2022-01-01,2022,01,VICALVARO,servicios_varios,2
2022-01-01,2022,01,SAN BLAS,fuegos,6
2022-01-01,2022,01,SAN BLAS,danos_en_construccion,2
2022-01-01,2022,01,SAN BLAS,salvamentos_y_rescates,9
2022-01-01,2022,01,SAN BLAS,danos_por_agua,1
2022-01-01,2022,01,SAN BLAS,incidentes_diversos,1
2022-01-01,2022,01,SAN BLAS,salidas_sin_intervencion,8
2022-01-01,2022,01,SAN BLAS,servicios_varios,3
2022-01-01,2022,01,BARAJAS,fuegos,4
2022-01-01,2022,01,BARAJAS,danos_en_construccion,0
2022-01-01,2022,01,BARAJAS,salvamentos_y_rescates,2
2022-01-01,2022,01,BARAJAS,danos_por_agua,0
2022-01-01,2022,01,BARAJAS,incidentes_diversos,1
2022-01-01,2022,01,BARAJAS,salidas_sin_intervencion,3
2022-01-01,2022,01,BARAJAS,servicios_varios,0
